OSEBuildingID,ZipCode,CouncilDistrictCode,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,MainUses_GFA_Ratio,Use_Adult Education,Use_Automobile Dealership,Use_Bank Branch,Use_Bar/Nightclub,Use_College/University,Use_Convenience Store without Gas Station,Use_Courthouse,Use_Data Center,Use_Distribution Center,Use_Enclosed Mall,Use_Fast Food Restaurant,Use_Financial Office,Use_Fire Station,Use_Fitness Center/Health Club/Gym,Use_Food Sales,Use_Food Service,Use_Hospital (General Medical & Surgical),Use_Hotel,Use_K-12 School,Use_Laboratory,Use_Library,Use_Lifestyle Center,Use_Manufacturing/Industrial Plant,Use_Medical Office,Use_Movie Theater,Use_Multifamily Housing,Use_Museum,Use_Non-Refrigerated Warehouse,Use_Office,Use_Other,Use_Other - Education,Use_Other - Entertainment/Public Assembly,Use_Other - Lodging/Residential,Use_Other - Mall,Use_Other - Public Services,Use_Other - Recreation,Use_Other - Restaurant/Bar,Use_Other - Services,Use_Other - Technology/Science,Use_Other - Utility,Use_Other/Specialty Hospital,Use_Parking,Use_Performing Arts,"Use_Personal Services (Health/Beauty, Dry Cleaning, etc)",Use_Police Station,Use_Pre-school/Daycare,Use_Refrigerated Warehouse,"Use_Repair Services (Vehicle, Shoe, Locksmith, etc)",Use_Residence Hall/Dormitory,Use_Residential Care Facility,Use_Restaurant,Use_Retail Store,Use_Self-Storage Facility,Use_Senior Care Community,Use_Social/Meeting Hall,Use_Strip Mall,Use_Supermarket/Grocery Store,Use_Swimming Pool,Use_Urgent Care/Clinic/Other Outpatient,Use_Vocational School,Use_Worship Facility,BuildingAge,Ratio_Parking_GFA,Ratio_Building_GFA,Ratio_LargestUse_GFA,Ratio_SecondaryUses_GFA,BuildingType_NonResidential,BuildingType_Nonresidential COS,BuildingType_Nonresidential WA,BuildingType_SPS-District K-12,Neighborhood_Ballard,Neighborhood_CENTRAL,Neighborhood_Central,Neighborhood_DELRIDGE,Neighborhood_DOWNTOWN,Neighborhood_Delridge,Neighborhood_EAST,Neighborhood_GREATER DUWAMISH,Neighborhood_LAKE UNION,Neighborhood_MAGNOLIA / QUEEN ANNE,Neighborhood_NORTH,Neighborhood_NORTHEAST,Neighborhood_NORTHWEST,Neighborhood_North,Neighborhood_Northwest,Neighborhood_SOUTHEAST,Neighborhood_SOUTHWEST
24105,98134.0,2,47.57934,-122.32501,1.0,1,24990,0,24990,25649.0,6728.0,0.0,80.0,523614.0938,8.7,1.2955982392957184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0.0,1.0,1.0263705482192877,0.2692276910764306,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24106,98134.0,2,47.57667,-122.32542,1.0,2,24000,0,24000,22740.0,4860.0,0.0,,1318947.25,40.94,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,65,0.0,1.0,0.9475,0.2025,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24108,98108.0,2,47.56845,-122.32732,1.0,1,100386,0,100386,50628.0,49758.0,0.0,,3626431.5,95.93,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.0,1.0,0.5043332735640428,0.4956667264359572,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24112,98108.0,2,47.56758,-122.32638,1.0,1,24354,0,24354,18470.0,5884.0,0.0,10.0,735907.8125,17.29,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0,1.0,0.758396977909173,0.24160302209082696,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24115,98108.0,2,47.56823,-122.32506,1.0,1,33600,0,33600,24000.0,9600.0,0.0,58.0,847419.375,15.35,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.0,1.0,0.7142857142857143,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24117,98108.0,2,47.56671,-122.32446,1.0,1,20819,0,20819,20819.0,0.0,0.0,,1694930.375,51.27,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24118,98108.0,2,47.5668,-122.32499,1.0,1,23296,0,23296,19471.0,3825.0,0.0,,1429855.75,40.01,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.0,1.0,0.8358087225274725,0.16419127747252749,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24123,98134.0,2,47.57019,-122.32352,1.0,1,35222,0,35222,15000.0,15000.0,4232.0,,1758134.625,40.42,0.9718925671455341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,62,0.0,1.0,0.4258701947646357,0.5460223723808983,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24132,98108.0,2,47.5668,-122.32149,1.0,1,25520,0,25520,25200.0,0.0,0.0,100.0,1610794.75,59.0,0.987460815047022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0.0,1.0,0.987460815047022,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24170,98115.0,5,47.70008,-122.30321,1.0,2,24291,0,24291,24291.0,0.0,0.0,87.0,920430.625,6.42,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24172,98115.0,5,47.70053,-122.3038,1.0,2,20738,0,20738,20738.0,0.0,0.0,44.0,526752.8125,3.67,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,58,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24178,98125.0,5,47.70175,-122.30269,1.0,4,30948,0,30948,11729.0,11729.0,0.0,,919746.3125,6.41,0.7579811296368101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.0,1.0,0.37899056481840504,0.37899056481840504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24180,98144.0,5,47.7044,-122.32285,1.0,2,28385,7056,21329,20575.0,0.0,0.0,1.0,2654316.0,18.5,0.7248546767658974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.24858199753390875,0.7514180024660913,0.7248546767658974,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24202,98134.0,2,47.57254,-122.32549,1.0,1,21755,0,21755,17650.0,2400.0,0.0,,844076.8125,17.51,0.9216272121351413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.0,1.0,0.8113077453458974,0.11031946678924386,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24205,98134.0,2,47.57217,-122.32421,1.0,1,27933,0,27933,27933.0,0.0,0.0,,6129780.0,42.73,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24209,98134.0,2,47.57013,-122.3244,1.0,1,23143,0,23143,15609.0,7534.0,0.0,75.0,1139980.625,38.87,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.0,1.0,0.6744587996370393,0.32554120036296075,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24216,98134.0,2,47.57075,-122.32724,1.0,1,28800,0,28800,28800.0,7350.0,0.0,73.0,2107743.75,60.12,1.2552083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0.0,1.0,1.0,0.2552083333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24218,98134.0,2,47.57294,-122.32811,1.0,1,39600,0,39600,39600.0,0.0,0.0,85.0,405050.4063,2.82,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24219,98134.0,2,47.57199,-122.32811,1.0,1,39600,0,39600,39600.0,0.0,0.0,91.0,468396.9063,9.25,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24225,98134.0,2,47.57747,-122.32844,1.0,1,41248,0,41248,41430.0,0.0,0.0,37.0,1108310.875,16.5,1.0044123351435221,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0.0,1.0,1.0044123351435221,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24227,98134.0,2,47.57587,-122.32789,1.0,1,36400,0,36400,21400.0,15000.0,0.0,,1567746.75,46.16,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0.0,1.0,0.5879120879120879,0.41208791208791207,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24240,98116.0,1,47.56398,-122.38727,1.0,1,31332,0,31332,31332.0,0.0,0.0,,3573328.25,24.91,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24244,98116.0,1,47.57177,-122.38716,1.0,2,35864,0,35864,35864.0,0.0,0.0,75.0,1228113.5,43.64,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24250,98108.0,2,47.55464,-122.31576,1.0,1,20484,0,20484,20484.0,0.0,0.0,69.0,822636.625,38.38,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24253,98105.0,4,47.66159,-122.28606,2.0,4,36932,14576,22356,27642.0,0.0,0.0,,2824096.75,19.69,0.7484566229827792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.39467128777212174,0.6053287122278782,0.7484566229827792,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24259,98122.0,3,47.60775,-122.31198,1.0,4,45082,0,45082,45082.0,0.0,0.0,,4262316.5,93.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.0,1.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24274,98102.0,4,47.63567,-122.32522,1.0,2,34110,0,34110,34110.0,0.0,0.0,31.0,2563985.5,17.87,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24332,98116.0,2,47.57798,-122.32783,1.0,1,23750,0,23750,19430.0,1470.0,0.0,,522972.1875,3.65,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.0,1.0,0.8181052631578948,0.061894736842105266,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24333,98134.0,2,47.57832,-122.32649,1.0,1,43390,0,43390,36430.0,6960.0,0.0,87.0,533742.8125,3.72,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.0,1.0,0.8395943765844665,0.16040562341553352,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24344,98134.0,2,47.58238,-122.32719,1.0,1,35400,0,35400,35400.0,0.0,0.0,84.0,419978.6875,9.29,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24348,98104.0,2,47.58517,-122.32853,1.0,1,28144,0,28144,22201.0,6087.0,0.0,19.0,858701.0,8.22,1.0051165434906197,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0,1.0,0.788835986355884,0.21628055713473565,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24351,98199.0,2,47.5842,-122.32826,1.0,3,71283,0,71283,57910.0,13373.0,0.0,41.0,2491238.25,43.17,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.0,1.0,0.8123956623598895,0.18760433764011056,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24354,98134.0,2,47.58661,-122.3281,1.0,1,23792,0,23792,22992.0,800.0,0.0,,2852102.75,19.88,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.0,1.0,0.9663752521856086,0.03362474781439139,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24356,98134.0,2,47.58895,-122.32833,1.0,2,47368,0,47368,47368.0,0.0,0.0,99.0,1042652.625,7.27,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24358,98134.0,2,47.58874,-122.32662,1.0,1,46183,0,46183,18871.0,14000.0,13312.0,,1890502.5,27.92,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85,0.0,1.0,0.408613559101834,0.5913864408981659,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24359,98122.0,3,47.60592,-122.31367,1.0,5,72613,22788,49825,49825.0,22788.0,0.0,84.0,2602213.75,41.96,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.31382810240590525,0.6861718975940947,0.6861718975940947,0.31382810240590525,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24375,98118.0,2,47.56591,-122.28339,1.0,3,51672,0,51672,51672.0,0.0,0.0,97.0,1436510.375,20.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.0,1.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24376,98118.0,2,47.56364,-122.28572,1.0,2,38352,11082,27270,19987.0,7505.0,0.0,36.0,2108861.75,14.7,0.7168335419274092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.2889549436795995,0.7110450563204005,0.5211462244472257,0.19568731748018356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24381,98118.0,2,47.56214,-122.28143,1.0,1,28425,0,28425,14081.0,12824.0,1479.0,,2133797.75,57.25,0.9985576077396658,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.0,1.0,0.49537379067722076,0.5031838170624451,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24406,98125.0,5,47.7139,-122.29794,1.0,3,35115,0,35115,35115.0,0.0,0.0,,1922953.25,31.94,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24415,98103.0,5,47.69734,-122.34639,1.0,1,66704,0,66704,23904.0,18500.0,18500.0,,600516.875,19.77,0.91304869273207,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.0,1.0,0.35835931878148236,0.5546893739505877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24418,98103.0,5,47.70117,-122.34284,1.0,1,25658,0,25658,18854.0,6804.0,0.0,,1063960.125,18.87,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0.0,1.0,0.7348195494582587,0.2651804505417414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24435,98122.0,3,47.61345,-122.3198,1.0,2,36000,0,36000,27600.0,8400.0,0.0,95.0,1046187.625,18.04,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0.0,1.0,0.7666666666666667,0.23333333333333334,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24448,98122.0,3,47.61324,-122.31724,1.0,1,36000,0,36000,18000.0,18000.0,0.0,59.0,1162163.125,26.52,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,103,0.0,1.0,0.5,0.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24451,98122.0,3,47.61467,-122.31777,1.0,2,43200,0,43200,43200.0,0.0,0.0,38.0,1929851.5,49.18,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0.0,1.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24458,98134.0,2,47.59501,-122.32852,1.0,4,53840,12870,40970,42800.0,10400.0,0.0,71.0,2912454.75,46.85,0.9881129271916791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0.23904160475482913,0.7609583952451708,0.7949479940564635,0.19316493313521546,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24461,98134.0,2,47.58801,-122.32944,1.0,1,43794,0,43794,34038.0,9756.0,0.0,88.0,1164537.75,23.5,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41,0.0,1.0,0.7772297575010275,0.22277024249897245,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24472,98134.0,2,47.57466,-122.33089,1.0,1,48280,0,48280,40780.0,7500.0,0.0,18.0,2701833.75,78.57,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.0,1.0,0.8446561723280862,0.15534382767191385,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24473,98134.0,2,47.57258,-122.33059,1.0,1,36040,0,36040,31476.0,4564.0,0.0,,363808.1875,7.74,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0.0,1.0,0.8733629300776915,0.12663706992230855,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
